ID,CompanyFK,Score,Explanation,RecordedOn,RuleVersion
10104,23759,72,"Add more gallery images; Add more additional links; Add more case studies; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10105,23770,49.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10106,23815,63,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10107,23883,65.25,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10108,23923,65,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10109,24007,40.5,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10110,24034,49.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10111,24125,31,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10112,24127,69,"Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10113,24143,55,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10114,24162,73.5,"Upload more product catalogues; Add more gallery images; Add a tagline; ",2017-12-26 09:00:03.300,1
10115,24283,86.25,"Upload more product catalogues; ",2017-12-26 09:00:03.300,1
10116,24292,82.5,"Add more gallery images; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10117,24338,70.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; ",2017-12-26 09:00:03.300,1
10118,24385,75.5,"Add more gallery images; Add more additional contacts; ",2017-12-26 09:00:03.300,1
10119,24418,58,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10120,24419,67.5,"Upload more product catalogues; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10121,24461,55.75,"Upload more product catalogues; Add more gallery images; Add more case studies; ",2017-12-26 09:00:03.300,1
10122,24468,65,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10123,24507,52.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10124,24610,70.5,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10125,24659,85,"Add more gallery images; Add more case studies; ",2017-12-26 09:00:03.300,1
10126,24761,75,"Upload more product catalogues; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10127,24792,69.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10128,24794,37.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10129,24798,48.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10130,24911,35,"Enter a description; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10131,24923,56,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10132,24989,59.75,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10133,25062,84,"Upload more product catalogues; Add more gallery images; Add more additional links; ",2017-12-26 09:00:03.300,1
10134,25065,59,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-12-26 09:00:03.300,1
10135,25069,62,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10136,25189,70,"Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10137,25294,73,"Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10138,25333,58.75,"Upload more product catalogues; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10139,25432,26.5,"Enter a description; Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10140,25441,58.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10141,25471,87.5,"Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10142,25557,52,"Upload an overview image; Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10143,25642,65.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-12-26 09:00:03.300,1
10144,25770,85,"Upload more product catalogues; Add a tagline; ",2017-12-26 09:00:03.300,1
10145,25958,70.75,"Upload more product catalogues; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10146,26017,69,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10147,26114,57.125,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10148,26203,66,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10149,26229,38.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10150,26245,46,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10151,26246,43.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10152,26247,34.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10153,26248,42.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10154,26279,76,"Add more additional links; Add more case studies; ",2017-12-26 09:00:03.300,1
10155,26393,68.3571428571429,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10156,26436,40,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10157,26446,59.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; ",2017-12-26 09:00:03.300,1
10158,26465,60.75,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; ",2017-12-26 09:00:03.300,1
10159,26501,80.5,"Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10160,26676,81,"Add more case studies; ",2017-12-26 09:00:03.300,1
10161,26710,64.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-26 09:00:03.300,1
10162,26733,86.25,"Upload more product catalogues; Add more gallery images; ",2017-12-26 09:00:03.300,1
10163,26746,69,"Add more gallery images; Add more additional links; Add more case studies; ",2017-12-26 09:00:03.300,1
10164,26752,65.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10165,26758,85,"Add more gallery images; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10166,26886,37,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-26 09:00:03.300,1
10167,26890,56,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-12-26 09:00:03.300,1
